Date,Time,Open,High,Low,Close,Volume
2018.08.14,06:15,1.31164,1.31168,1.31146,1.31154,580
2018.08.14,06:30,1.31155,1.31156,1.31103,1.31121,646
2018.08.14,06:45,1.31121,1.31151,1.31115,1.31147,616
2018.08.14,07:00,1.31143,1.31151,1.31127,1.31145,283
2018.08.14,07:15,1.31146,1.31150,1.31122,1.31130,306
2018.08.14,07:30,1.31131,1.31142,1.31125,1.31134,444
2018.08.14,07:45,1.31134,1.31161,1.31131,1.31157,543
2018.08.14,08:00,1.31158,1.31220,1.31155,1.31177,987
2018.08.14,08:15,1.31176,1.31203,1.31157,1.31158,931
2018.08.14,08:30,1.31159,1.31192,1.31159,1.31187,853
2018.08.14,08:45,1.31187,1.31191,1.31104,1.31141,1287
2018.08.14,09:00,1.31141,1.31141,1.31069,1.31071,1101
2018.08.14,09:15,1.31070,1.31072,1.30897,1.30908,1615
2018.08.14,09:30,1.30908,1.31013,1.30907,1.30959,1567
2018.08.14,09:45,1.30959,1.30970,1.30905,1.30924,1191
2018.08.14,10:00,1.30925,1.30970,1.30891,1.30933,1316
2018.08.14,10:15,1.30933,1.30961,1.30873,1.30874,1015
2018.08.14,10:30,1.30875,1.30906,1.30827,1.30835,1026
2018.08.14,10:45,1.30835,1.30846,1.30763,1.30803,1063
2018.08.14,11:00,1.30804,1.30891,1.30803,1.30891,1221
2018.08.14,11:15,1.30890,1.30915,1.30864,1.30898,1091
2018.08.14,11:30,1.30897,1.31001,1.30875,1.30955,1278
2018.08.14,11:45,1.30956,1.31025,1.30947,1.31009,1540
2018.08.14,12:00,1.31008,1.31010,1.30911,1.30985,1598
2018.08.14,12:15,1.30984,1.30991,1.30952,1.30969,1183
2018.08.14,12:30,1.30968,1.30985,1.30926,1.30942,836
2018.08.14,12:45,1.30944,1.30960,1.30899,1.30931,984
2018.08.14,13:00,1.30931,1.30954,1.30885,1.30942,1480
2018.08.14,13:15,1.30942,1.30961,1.30837,1.30867,1333
2018.08.14,13:30,1.30867,1.30942,1.30866,1.30930,1037
2018.08.14,13:45,1.30930,1.30944,1.30876,1.30925,932
2018.08.14,14:00,1.30926,1.30938,1.30890,1.30898,961
2018.08.14,14:15,1.30896,1.30920,1.30859,1.30875,864
2018.08.14,14:30,1.30873,1.30918,1.30854,1.30884,733
2018.08.14,14:45,1.30885,1.30894,1.30807,1.30818,1064
2018.08.14,15:00,1.30820,1.30835,1.30711,1.30722,1140
2018.08.14,15:15,1.30722,1.30802,1.30706,1.30725,1388
2018.08.14,15:30,1.30723,1.30809,1.30710,1.30797,1477
2018.08.14,15:45,1.30798,1.30816,1.30706,1.30768,1889
2018.08.14,16:00,1.30769,1.30855,1.30746,1.30797,1669
2018.08.14,16:15,1.30797,1.30829,1.30778,1.30785,1288
2018.08.14,16:30,1.30784,1.30826,1.30755,1.30794,1788
2018.08.14,16:45,1.30794,1.30893,1.30789,1.30831,1736
2018.08.14,17:00,1.30830,1.30909,1.30810,1.30852,1836
2018.08.14,17:15,1.30852,1.30859,1.30750,1.30772,1447
2018.08.14,17:30,1.30771,1.30807,1.30732,1.30794,1131
2018.08.14,17:45,1.30793,1.30853,1.30697,1.30824,1625
2018.08.14,18:00,1.30830,1.30845,1.30802,1.30841,1368
2018.08.14,18:15,1.30840,1.31007,1.30840,1.31005,1986
2018.08.14,18:30,1.31005,1.31044,1.30953,1.31003,1524
2018.08.14,18:45,1.31002,1.31101,1.30979,1.31054,1560
2018.08.14,19:00,1.31057,1.31175,1.31034,1.31161,1743
2018.08.14,19:15,1.31160,1.31192,1.31050,1.31064,1262
2018.08.14,19:30,1.31064,1.31065,1.30945,1.30948,996
2018.08.14,19:45,1.30947,1.31040,1.30927,1.31037,1137
2018.08.14,20:00,1.31036,1.31108,1.30953,1.31019,1678
2018.08.14,20:15,1.31018,1.31045,1.30911,1.30915,1378
2018.08.14,20:30,1.30916,1.30939,1.30846,1.30861,1011
2018.08.14,20:45,1.30859,1.30913,1.30812,1.30859,970
2018.08.14,21:00,1.30858,1.30897,1.30854,1.30885,903
2018.08.14,21:15,1.30885,1.30926,1.30865,1.30883,1249
2018.08.14,21:30,1.30882,1.30884,1.30808,1.30808,698
2018.08.14,21:45,1.30808,1.30842,1.30755,1.30817,1218
2018.08.14,22:00,1.30814,1.30843,1.30795,1.30808,837
2018.08.14,22:15,1.30801,1.30812,1.30736,1.30811,883
2018.08.14,22:30,1.30811,1.30816,1.30755,1.30765,663
2018.08.14,22:45,1.30765,1.30778,1.30703,1.30713,820
